row_id,source_ko,target_text,category,issue_dim,severity,option_a,option_b,recommendation,confidence,notes
family-01-b-d-5-S5-motive-search-v10-D6,그래도 지키려 했다는 말로 위조 책임을 지울 수 없습니다. 제 말이 늦어진 이유도 그 때문입니다. 그 말까지 감당하겠습니다.,"Your Honor, our mother's motive in writing 90:10 was to record the half-brother truth, Jung-hoo's money, and the factory crisis 300 million as her final, honest accounting of the family. My motive was protecting the family, and I admit it was not enough to justify the silence. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, our mother's motive in writing 90:10 was to record the half-brother truth, Jeong-hu's money, and the factory crisis 300 million as her final, honest accounting of the family. My motive was protecting the family, and I admit it was not enough to justify the silence. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-empathy-approach-v1-D6,이 자리에서 처음으로 전부 말했습니다. 이제 어떤 판결도 받겠습니다.,"Your Honor, our mother's last wish was the 90:10 share in my favour, and it was her final way of telling my older brother the half-brother truth, Jung-hoo's money, and the 300 million he had never been told about. I admit my silence is what built the wound, and I am not going to step around that. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, our mother's last wish was the 90:10 share in my favour, and it was her final way of telling my older brother the half-brother truth, Jeong-hu's money, and the 300 million he had never been told about. I admit my silence is what built the wound, and I am not going to step around that. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-empathy-approach-v4-D6,"저는 늘 말보다 침묵을 골랐고, 그 침묵으로 여기까지 왔습니다. 이제는 도망치지 않겠습니다. 달게 받겠습니다.","Your Honor, our mother's last wish was the 90:10 share in my favour, and it was her final way of telling my older brother the half-brother truth, Jung-hoo's money, and the 300 million he had never been told about. I admit my silence is what built the wound, and I am not going to step around that. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, our mother's last wish was the 90:10 share in my favour, and it was her final way of telling my older brother the half-brother truth, Jeong-hu's money, and the 300 million he had never been told about. I admit my silence is what built the wound, and I am not going to step around that. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-empathy-approach-v7-D6,둘 다 지키려다 둘 다 다치게 했습니다. 그 책임을 인정합니다.,"Your Honor, our mother's last wish was the 90:10 share in my favour, and it was her final way of telling my older brother the half-brother truth, Jung-hoo's money, and the 300 million he had never been told about. I admit my silence is what built the wound, and I am not going to step around that. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, our mother's last wish was the 90:10 share in my favour, and it was her final way of telling my older brother the half-brother truth, Jeong-hu's money, and the 300 million he had never been told about. I admit my silence is what built the wound, and I am not going to step around that. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-empathy-approach-v10-D6,둘 다 지키려다 둘 다 다치게 했습니다. 침묵으로는 더 막을 수 없습니다. 그 말까지 감당하겠습니다.,"Your Honor, our mother's last wish was the 90:10 share in my favour, and it was her final way of telling my older brother the half-brother truth, Jung-hoo's money, and the 300 million he had never been told about. I admit my silence is what built the wound, and I am not going to step around that. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, our mother's last wish was the 90:10 share in my favour, and it was her final way of telling my older brother the half-brother truth, Jeong-hu's money, and the 300 million he had never been told about. I admit my silence is what built the wound, and I am not going to step around that. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-witnessName-w-1-D6,최복순,Choi Bok-soon,witness_testimony,D6,P1,Choi Bok-sun,,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings. Appears in w-1 vague/partial/full witness entries.
family-01-witnessName-w-2-D6,김영수,Youngsu Kim,witness_testimony,D6,P1,Kim Yeong-su,,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings. Appears in w-2 vague/partial/full witness entries.
family-01-witnessName-w-3-D6,박순애,Soonae Park,witness_testimony,D6,P1,Park Sun-ae,,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings. Appears in w-3 vague/partial/full witness entries.
family-01-6-D6,"정후야, 말년의 엄마가 멀쩡한 사람이었냐? 네가 계속 옆에 붙어 있으면 그 말 하나하나가 다 영향이지.","Jung-hoo, do you really think our mother was clear-headed at the end? If you stayed beside her constantly, every word you said had weight.",non_party_scripted_text,D6,P1,"Jeong-hu, do you really think our mother was clear-headed at the end? If you stayed beside her constantly, every word you said had weight.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-16-D6,"정후야, 그 말이 더 수상해. 또렷한 날만 골라서 붙잡았다는 뜻으로도 들리잖아.","Jung-hoo, that makes it more suspicious. It also reads as you choosing only the clear days.",non_party_scripted_text,D6,P1,"Jeong-hu, that makes it more suspicious. It also reads as you choosing only the clear days.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-24-D6,"윤정후! 말년의 엄마가 저 비율을 끝까지 따질 정신이 있었겠냐고. 네가 옆에서 읽어주고, 네가 옆에서 재촉했으니까 이런 결과가 나온 거잖아.","Yoon Jung-hoo! Do you really think our mother had the presence of mind to settle that ratio at the end? Because you sat reading to her, because you pressed beside her — that is how this result came out!",non_party_scripted_text,D6,P1,"Yoon Jeong-hu! Do you really think our mother had the presence of mind to settle that ratio at the end? Because you sat reading to her, because you pressed beside her — that is how this result came out!",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-mediation-conditional-dialogue-1-D6,"윤정후 쪽도 조건 자체는 들을 수 있습니다. 다만 공증본과 자필 연습본의 차이, 제가 어머니 곁에 있었던 사정은 함께 정리해 주십시오.","Yoon Jung-hoo's side can hear the conditional terms as well. But the difference between the notarised copy and the handwritten draft, and the situation in which I was at our mother's side, must be addressed together.",non_party_scripted_text,D6,P1,"Yoon Jeong-hu's side can hear the conditional terms as well. But the difference between the notarised copy and the handwritten draft, and the situation in which I was at our mother's side, must be addressed together.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-mediation-postpone-dialogue-1-D6,윤정후 쪽도 섣부른 단정보다 경위를 더 살펴야 한다고 봅니다. 보류가 면책은 아니라는 점만 분명히 해 주십시오.,Yoon Jung-hoo's side also believes the circumstances need a closer look before any hasty conclusion. But please make it clear that reserving a decision is not the same as being cleared.,non_party_scripted_text,D6,P1,Yoon Jeong-hu's side also believes the circumstances need a closer look before any hasty conclusion. But please make it clear that reserving a decision is not the same as being cleared.,,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-mediation-fact-first-dialogue-1-D6,윤정후 쪽도 해결책보다 사실 정리가 먼저라면 받아들일 수 있습니다. 다만 제가 어머니 곁에 있었던 사정과 서류 책임은 감정과 분리해 봐야 합니다.,"Yoon Jung-hoo's side can accept facts before solutions. But the situation in which I was at our mother's side, and the responsibility for the paperwork, have to be looked at separately from emotion.",non_party_scripted_text,D6,P1,"Yoon Jeong-hu's side can accept facts before solutions. But the situation in which I was at our mother's side, and the responsibility for the paperwork, have to be looked at separately from emotion.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
