id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_mid_.variants_judgewit-w-2-mid-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|mid].variants[judgewit-w-2-mid-v2].text,"은행 직원님을 모시겠습니다. 공동 적금 해지가 정상 절차였는지, 서류에 어떤 의심점이 있었는지 확인하겠습니다.","The court calls the bank officer who handled the joint-savings cancellation. With the cancellation paperwork now in dispute, we will hear directly how it was filed and verified.",銀行員を証人としてお呼びします。記録の範囲で答えていただけますか。,"从另一面来看,需要银行职员先生的证言。解约文件的程序成为争点,所以受理与确认过程要直接听。请将这一段串起来。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_mid_.variants_judgewit-w-2-mid-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|mid].variants[judgewit-w-2-mid-v3].behaviorHint,은행 직원 증언이 위임장 적금 해지 절차와 확인 미흡 가능성에 미치는 영향을 재판관이 먼저 밝힌다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_mid_.variants_judgewit-w-2-mid-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|mid].variants[judgewit-w-2-mid-v3].text,해지 서류가 어떻게 처리됐는지 더 미룰 수 없습니다. 은행 직원님께 명의자 확인 과정을 묻겠습니다.,"I will summon the bank officer who handled the joint-savings cancellation now. With the cancellation paperwork now in dispute, we will hear directly how it was filed and verified.",銀行員を法廷へお招きします。当時の状況を整えてお話しください。,"换一个角度。需要银行职员先生的证言。解约文件的程序成为争点,所以受理与确认过程要直接听。我们需要把这点定准。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_mid_.variants_judgewit-w-2-mid-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|mid].variants[judgewit-w-2-mid-v4].behaviorHint,은행 직원 증언이 위임장 적금 해지 절차와 확인 미흡 가능성에 미치는 영향을 재판관이 먼저 밝힌다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_mid_.variants_judgewit-w-2-mid-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|mid].variants[judgewit-w-2-mid-v4].text,"은행 직원님, 해지 서류 접수 당시의 확인 절차와 미흡했던 부분을 구분해 말씀해 주십시오.","The bank officer who handled the joint-savings cancellation's testimony is needed at this point. With the cancellation paperwork now in dispute, we will hear directly how it was filed and verified.",銀行員にお話を伺います。差し障りのない範囲で結構です。,"让我们再确认一次。需要银行职员先生的证言。解约文件的程序成为争点,所以受理与确认过程要直接听。请您再确认一次。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_mid_.variants_judgewit-w-2-mid-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|mid].variants[judgewit-w-2-mid-v5].behaviorHint,은행 직원 증언이 위임장 적금 해지 절차와 확인 미흡 가능성에 미치는 영향을 재판관이 먼저 밝힌다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_mid_.variants_judgewit-w-2-mid-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|mid].variants[judgewit-w-2-mid-v5].text,은행 직원님 증언으로 적금 해지의 권한 문제를 좁히겠습니다. 기록과 기억을 함께 듣겠습니다.,"Bring the bank officer who handled the joint-savings cancellation forward. With the cancellation paperwork now in dispute, we will hear directly how it was filed and verified.",銀行員に同席をお願いし、当時の様子を整えて確認します。,"请把焦点放在这里。需要银行职员先生的证言。解约文件的程序成为争点,所以受理与确认过程要直接听。这一点必须摆在桌面上。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v1].behaviorHint,은행 직원 증언이 위임장 적금 해지 절차와 확인 미흡 가능성에 미치는 영향을 재판관이 먼저 밝힌다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v1].text,은행 직원님을 모시겠습니다. 공동 적금 해지 절차와 해지 서류 접수 과정을 차분히 확인하겠습니다.,"I will summon the bank officer who handled the joint-savings cancellation. We will confirm, calmly, the cancellation procedure and how the paperwork was received.",銀行員にお越しいただきます。出入りがいつ、どれほど繰り返されたのかから整えて確認します。,"请银行职员先生上来。共同存款的解约程序与解约文件的受理过程,我们从容确认。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v2].behaviorHint,은행 직원 증언이 위임장 적금 해지 절차와 확인 미흡 가능성에 미치는 영향을 재판관이 먼저 밝힌다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v2].text,은행 직원님께 먼저 묻겠습니다. 명의자 확인이 어떻게 이뤄졌고 어떤 서류가 들어왔는지 듣겠습니다.,"Let us call the bank officer who handled the joint-savings cancellation forward. We will confirm, calmly, the cancellation procedure and how the paperwork was received.",銀行員を証人としてお呼びします。記録の範囲で答えていただけますか。,"请再讲一次:请银行职员先生上来。共同存款的解约程序与解约文件的受理过程,我们从容确认。请将这一段串起来。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v3].behaviorHint,은행 직원 증언이 위임장 적금 해지 절차와 확인 미흡 가능성에 미치는 영향을 재판관이 먼저 밝힌다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v3].text,은행 직원님을 부르겠습니다. 해지 서류가 처리된 흐름을 기록 중심으로 확인하겠습니다.,"The bank officer who handled the joint-savings cancellation will be invited to the stand. We will confirm, calmly, the cancellation procedure and how the paperwork was received.",銀行員を法廷へお招きします。当時の状況を整えてお話しください。,"请把这一段讲清:请银行职员先生上来。夫妻共同存款的解约程序与解约文件的受理过程,我们从容确认。我们需要把这点定准。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v4].behaviorHint,은행 직원 증언이 위임장 적금 해지 절차와 확인 미흡 가능성에 미치는 영향을 재판관이 먼저 밝힌다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v4].text,"은행 직원님, 들어와 주십시오. 해지 서류와 적금 해지 절차를 순서대로 말씀해 주셔야 합니다.","I will hear from the bank officer who handled the joint-savings cancellation directly. We will confirm, calmly, the cancellation procedure and how the paperwork was received.",銀行員にお話を伺います。差し障りのない範囲で結構です。,"请按时间顺序复述:请银行职员先生上来。共同存款的解约程序与解约文件的受理过程,我们从容确认。请您再确认一次。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v5].behaviorHint,은행 직원 증언이 위임장 적금 해지 절차와 확인 미흡 가능성에 미치는 영향을 재판관이 먼저 밝힌다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v5].text,은행 직원님의 업무상 기억을 통해 서류가 어디서 이상했는지부터 살펴보겠습니다.,"Please bring the bank officer who handled the joint-savings cancellation forward. We will confirm, calmly, the cancellation procedure and how the paperwork was received.",銀行員に同席をお願いし、当時の様子を整えて確認します。,"请客观地说:请银行职员先生上来。共同存款的解约程序与解约文件的受理过程,我们从容确认。这一点必须摆在桌面上。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
