term_id,category,ko,frequency,case_scope,sample_context_1,sample_context_2,sample_context_3,current_en,current_ja,current_zh,notes
DISPUTE-015,DISPUTE,"6,000만 원의 순서",3,spouse-01,"spouse-01 case_surface_content: dc-5 6,000만 원의 순서","spouse-01 case_surface_content: 6,000만 원의 순서",,dc-5 order of 60 million won,"dc-5 6,000万ウォンの順",6000万韩元的dc-5订单,P0 explicit dc-5 label from generated case metadata.
DISPUTE-016,DISPUTE,단톡방 매도와 명예훼손,3,friend-01,friend-01 case_surface_content: 새 쟁점 '단톡방 매도와 명예훼손'이 드러났습니다. 확산 경로를 짚어보세요.,friend-01 case_surface_content: 단톡방 매도와 명예훼손,,Group chat room selling and defamation,ダントークバン売りと名誉毀損,群聊贩卖、诽谤,P0 explicit dispute label (d-5) from generated case metadata. / P0 explicit d-5 label from generated case metadata.
DISPUTE-017,DISPUTE,또 혼자 막으려 했는가,3,friend-01,friend-01 case_surface_content: dc-3 또 혼자 막으려 했는가,friend-01 case_surface_content: 송다은 아버지가 또 같은 방식으로 돈 얘기를 꺼냈다면 왜 또 혼자 막으려 했는가,,dc-3 Did you try to stop it by yourself again?,dc-3 また一人で止めようとしたのか,dc-3 你又尝试自己阻止了吗？,P0 explicit dc-3 label from generated case metadata.
DISPUTE-018,DISPUTE,손절의 값,3,friend-01,friend-01 case_surface_content: dc-4 손절의 값,friend-01 case_surface_content: 손절의 값,,dc-4 stop loss value,dc-4 手節の値,dc-4止损值,P0 explicit dc-4 label from generated case metadata.
DISPUTE-019,DISPUTE,시댁 얘기만 나오면 싸움,3,spouse-01,spouse-01 case_surface_content: dc-2 시댁 얘기만 나오면 싸움,spouse-01 case_surface_content: 시댁 얘기만 나오면 싸움,,dc-2 We fight whenever we talk about our in-laws.,dc-2 お母さんの話だけが出れば戦う,dc-2 每当我们谈论我们的姻亲时，我们就会吵架。,P0 explicit dc-2 label from generated case metadata.
DISPUTE-020,DISPUTE,유서 작성 개입 정황,3,family-01,family-01 case_surface_content: dc-1 유서 작성 개입 정황,family-01 case_surface_content: 유서 작성 개입 정황,,dc-1 Circumstances of intervention in writing a will,dc -1遺言書作成介入の状況,dc-1 干预立遗嘱的情况,P0 explicit dc-1 label from generated case metadata.
DISPUTE-021,DISPUTE,은폐와 선제행동의 순서,3,spouse-01,spouse-01 case_surface_content: 은폐와 선제행동의 순서,,,The order of concealment and preemptive action,隠蔽と先制行動の順序,隐蔽和先发制人的顺序,P0 explicit dispute label (h-d4) from generated case metadata. / P0 explicit h-d4 label from generated case metadata.
DISPUTE-022,DISPUTE,9일간의 연락 의도,2,friend-01,friend-01 case_surface_content: 9일간의 연락 의도,"friend-01 mediation_judge_line: 핵심 책임을 분리한 조건부 조정을 먼저 제시하겠습니다. 9일간의 연락 의도, 예비신랑 메시지의 뉘앙스, 과거 손절과 아버지 관련 문자를 한 덩어리로 처리하지는 않겠습니다.",,9-day contact intention,9日間の問い合わせの意図,9天联系意向,P0 explicit dispute label (d-1) from generated case metadata. / P0 explicit d-1 label from generated case metadata.
DISPUTE-023,DISPUTE,예비신랑의 선 넘는 접근,2,friend-01,friend-01 case_surface_content: 예비신랑의 선 넘는 접근,friend-01 case_surface_content: 예비신랑의 선 넘는 접근은 송다은에게도 공유하여 결혼 전에 신뢰를 재확인하는 기회로 삼는다.,,The groom-to-be's overstepping approach,将来の花婿との境界線を越える,准新郎的越界做法,P0 explicit dispute label (d-2) from generated case metadata. / P0 explicit d-2 label from generated case metadata.
DISPUTE-024,DISPUTE,왜 바로 말하지 않았는가,2,friend-01,friend-01 case_surface_content: dc-2 왜 바로 말하지 않았는가,,,dc-2 Why didn't you tell me right away?,dc-2 なぜすぐに言わなかったのか,dc-2 你为什么不马上告诉我？,P0 explicit dc-2 label from generated case metadata.
DISPUTE-025,DISPUTE,확인 없이 매도한 건 누구인가,2,friend-01,friend-01 case_surface_content: dc-1 확인 없이 매도한 건 누구인가,,,dc-1 Who sold it without confirmation?,dc-1 確認なしで売ったのは誰だ,dc-1 谁在没有确认的情况下出售了它？,P0 explicit dc-1 label from generated case metadata.
DISPUTE-026,DISPUTE,"공동 적금 2,000만원 해지 경위",1,spouse-01,"spouse-01 case_surface_content: 공동 적금 2,000만원 해지 경위",,,How 20 million won in joint savings was canceled,"共同積金2,000万ウォン解約経緯",2000万韩元的共同储蓄是如何被取消的,P0 explicit dispute label (h-d3) from generated case metadata. / P0 explicit h-d3 label from generated case metadata.
DISPUTE-027,DISPUTE,"공동 적금 2,000만원 해지의 목적",1,spouse-01,"spouse-01 case_surface_content: 공동 적금 2,000만원 해지의 목적",,,Purpose of cancellation of joint savings of 20 million won,"共同積金2,000万ウォン終了の目的",取消共同储蓄2000万韩元的目的,P0 explicit h-d3 label from generated case metadata.
DISPUTE-028,DISPUTE,공증 유서와 별도 문서의 차이,1,family-01,family-01 case_surface_content: 공증 유서와 별도 문서의 차이,,,Difference between a notarized will and a separate document,公証書と別文書の違い,经过公证的遗嘱和单独文件之间的区别,P0 explicit dispute label (d-2) from generated case metadata. / P0 explicit d-2 label from generated case metadata.
DISPUTE-029,DISPUTE,과거 손절 사건의 진짜 원인,1,friend-01,friend-01 case_surface_content: 과거 손절 사건의 진짜 원인,,,The real cause of past stop loss incidents,過去の手節事件の本当の原因,以往止损事件的真正原因,P0 explicit d-4 label from generated case metadata.
DISPUTE-030,DISPUTE,남편 명의 계좌의 목돈 출금,1,spouse-01,spouse-01 case_surface_content: 남편 명의 계좌의 목돈 출금,,,Withdrawal of lump sum from account in husband's name,夫名の口座の木金出金,从丈夫名下的账户中一次性提取,P0 explicit dispute label (d-2) from generated case metadata. / P0 explicit d-2 label from generated case metadata.
DISPUTE-031,DISPUTE,신뢰 위반의 책임,1,spouse-01,spouse-01 case_surface_content: 신뢰 위반의 책임,,,Liability for Breach of Trust,信頼違反の責任,违反信托责任,P0 explicit h-d4 label from generated case metadata.
DISPUTE-032,DISPUTE,유서 작성과 판단 능력,1,family-01,family-01 case_surface_content: 유서 작성과 판단 능력,,,Will writing and judgment skills,遺書作成と判断能力,遗嘱写作和判断能力,P0 explicit dispute label (d-1) from generated case metadata. / P0 explicit d-1 label from generated case metadata.
DISPUTE-033,DISPUTE,유서 조작의 방향,1,family-01,family-01 case_surface_content: 유서 조작의 방향,,,Direction of Will Manipulation,意志操作の方向性,意志操纵的方向,P0 explicit d-2 label from generated case metadata.
DISPUTE-034,DISPUTE,자기 몫을 줄인 조작의 이유,1,family-01,family-01 case_surface_content: dc-2 자기 몫을 줄인 조작의 이유,,,dc-2 Reason for manipulation to reduce one's share,dc -2操作理由の軽減,dc-2 操纵减少股份的原因,P0 explicit dc-2 label from generated case metadata.
DISPUTE-035,DISPUTE,출생 비밀과 유서 조작의 연결,1,family-01,family-01 case_surface_content: 출생 비밀과 유서 조작의 연결,,,The connection between birth secrets and will manipulation,誕生の秘密と意志操作のつながり,出生秘密与意志操纵之间的联系,P0 explicit d-4 label from generated case metadata.
DISPUTE-036,DISPUTE,형이 모르던 오래된 지원,1,family-01,family-01 case_surface_content: dc-3 형이 모르던 오래된 지원,,,Old support that dc-3 didn’t know about,dC -3タイプが知らなかった古いサポート,dc-3 不知道的旧支持,P0 explicit dc-3 label from generated case metadata.
SYSTEM-001,SYSTEM_TERM,확인,1528,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 유서 비율과 방문 기록이 함께 움직입니다. 작성 과정에서 누가 곁에 있었는지 확인해야 합니다.,family-01 case_surface_content: 공증 당일 어머니 상태와 자필 연습본의 비율을 분리해 확인하십시오.,family-01 case_surface_content: 새 쟁점 '오래된 지원의 출처'가 드러났습니다. 돈의 출처와 전달 순서를 확인하십시오.,Confirm,確認,确认,P0 system keyword dictionary; UI/검증 공통
SYSTEM-002,SYSTEM_TERM,책임,1457,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 공증본 60:40과 별도 자필 연습본의 비율 차이는 유언장에 손댄 책임과 그 동기를 분리해서 보게 만든다.,"family-01 case_surface_content: 공증본은 처음부터 60:40으로 남아 있었고, 별도 자필 유언장 연습본에서 공증본과 다른 비율을 고민한 흔적이 확인된다. 윤정후가 유언장에 손댄 책임은 남지만, 더 많이 받으려 한 조작은 아니었다.","family-01 case_surface_content: 공증본과 별도 문서의 차이는 있지만, 동기와 책임은 더 확인해야 한다.",Responsibility,責任,责任,P0 system keyword dictionary; 책임 비율 판단
SYSTEM-003,SYSTEM_TERM,기록,1088,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: e-2 요양원 방문기록,family-01 case_surface_content: e-4 공증인 메모 기록,family-01 case_surface_content: 유서 비율과 방문 기록이 함께 움직입니다. 작성 과정에서 누가 곁에 있었는지 확인해야 합니다.,Record,記録,记录,P0 system keyword dictionary; 로그/문서성 자료
SYSTEM-004,SYSTEM_TERM,재판,987,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 재판관님,family-01 case_surface_content: 출생 비밀을 너무 일찍 열면 윤태성의 정체성 붕괴와 재판 진행 불가 상태가 발생할 수 있다.,friend-01 case_surface_content: 재판관님,Trial,裁判,审判,P0 system keyword dictionary; 게임 절차/판정 맥락
SYSTEM-005,SYSTEM_TERM,재판관,959,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 재판관님,friend-01 case_surface_content: 재판관님,friend-01 case_surface_content: 재판관 작성,Judge,裁判官,裁判官,P0 system keyword dictionary; 중립 adjudicator/player role 톤
SYSTEM-006,SYSTEM_TERM,추궁,728,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 유서 작성 당시 판단 능력과 개입 경계를 더 깊이 추궁하거나, 요양보호사 증언으로 보강할 수 있습니다.","family-01 case_surface_content: 방문 증가, 담당자 교체, 공증인 동행이 하나의 흐름으로 맞물린다. 유서 작성 과정에 누가 개입했는지 추궁할 단계다.",family-01 case_surface_content: 개입추궁,Press,追及,追问,P0 system keyword dictionary; 강한 압박/모순 추적
SYSTEM-007,SYSTEM_TERM,질문,536,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 목소리를 높여 상대를 누르고, 형이라는 위치를 먼저 내세운다. 불리해지면 동생의 인격을 깎아내리며 질문 자체를 무력화하려 든다.",family-01 case_surface_content: 핵심 질문을 받으면 답변 범위를 좁히며 감정을 드러내지 않고 방어한다.,"family-01 case_surface_content: 질문 반복 시 답변 지연, 물 한 잔 요청",Question,質問,问题,P0 system keyword dictionary; 플레이어 질문
SYSTEM-008,SYSTEM_TERM,감정,527,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 감정이 올라오면 목소리부터 커지며 상대가 말을 잇지 못하게 만든다.,family-01 case_surface_content: 감정을 최대한 억누르며 사실만 짧게 말한다. 담담해 보이지만 그 담담함이 오히려 의심을 산다. 진짜 감정은 마지막까지 드러내지 않으려 한다.,family-01 case_surface_content: 핵심 질문을 받으면 답변 범위를 좁히며 감정을 드러내지 않고 방어한다.,Emotion,感情,情绪,P0 system keyword dictionary; 감정/심리 리소스
SYSTEM-009,SYSTEM_TERM,증거,468,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 기록은 진짜지만 방문 목적 해석은 다른 증거와 함께 판단한다.,family-01 case_surface_content: 목격 사실은 인정하고 의도는 다른 증거와 함께 판단한다.,friend-01 case_surface_content: 증거 간 교차 대조 중,Evidence,証拠,证据,P0 system keyword dictionary; 게임 증거 오브젝트
SYSTEM-010,SYSTEM_TERM,단계,365,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 3단계 — 전체 공개,family-01 case_surface_content: 1단계 — 공증 사본과 비율,family-01 case_surface_content: 2단계 — 작성일과 재산 항목,Phase,フェーズ,阶段,P0 system keyword dictionary; 게임 진행 단계
SYSTEM-011,SYSTEM_TERM,공개,326,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 초기 공개,family-01 case_surface_content: 3단계 — 전체 공개,family-01 case_surface_content: 아버지 실명 비공개,Disclosure,開示,公开,P0 system keyword dictionary; 정보 공개
SYSTEM-012,SYSTEM_TERM,진술,311,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 전 요양보호사가 윤정후가 어머니에게 종이를 읽어드리는 모습을 직접 봤다고 진술했다.,"family-01 case_surface_content: 증언자 신원, 근무 기간, 전체 진술을 확인한다.",family-01 case_surface_content: 전 요양보호사 진술이 제출됐다.,Statement,陳述,陈述,P0 system keyword dictionary; 당사자/증인 발화
