term_id,category,ko,frequency,case_scope,sample_context_1,sample_context_2,sample_context_3,current_en,current_ja,current_zh,notes
DISPUTE-011,DISPUTE,가족 기록과 침묵의 이유,4,family-01,family-01 case_surface_content: 새 쟁점 '가족 기록과 침묵의 이유'가 드러났습니다. 기록의 의미와 침묵의 범위를 확인하십시오.,family-01 case_surface_content: dc-4 가족 기록과 침묵의 이유,family-01 case_surface_content: 가족 기록과 침묵의 이유,Family Records and Reasons for Silence,家族の記録と沈黙の理由,家庭记录与沉默的理由,P0 explicit dispute label (d-4) from generated case metadata. / P0 explicit d-4 label from generated case metadata. / P0 explicit dc-4 label from generated case metadata. / 검수: 쟁점명
DISPUTE-012,DISPUTE,유언장에 손댄 경위,4,family-01,family-01 case_surface_content: dc-2 유언장에 손댄 경위,family-01 case_surface_content: 유언장에 손댄 경위,"family-01 case_surface_content: 공증인 메모와 자필 연습본을 함께 보면, 공증본 60:40 뒤에 별도 연습본이 있었고 유언장에 손댄 경위가 쟁점이 됩니다.",How the Will Was Altered,遺言書に手を加えた経緯,遗嘱被改动的经过,P0 explicit dc-2 label from generated case metadata. / 검수: 쟁점명
DISPUTE-013,DISPUTE,"2,000만 원의 수치",3,spouse-01,"spouse-01 case_surface_content: dc-4 2,000만 원의 수치","spouse-01 case_surface_content: 2,000만 원의 수치",,The ₩20M Figure,"2,000万ウォンという数字",2000万韩元这个数额,P0 explicit dc-4 label from generated case metadata. / 검수: 쟁점명
DISPUTE-014,DISPUTE,"3,000만 원의 권한",3,spouse-01,"spouse-01 case_surface_content: dc-3 3,000만 원의 권한","spouse-01 case_surface_content: 3,000만 원의 권한",,Authority over ₩30M,"3,000万ウォンの権限",3000万韩元的权限,P0 explicit dc-3 label from generated case metadata. / 검수: 쟁점명
DISPUTE-015,DISPUTE,"6,000만 원의 순서",3,spouse-01,"spouse-01 case_surface_content: dc-5 6,000만 원의 순서","spouse-01 case_surface_content: 6,000만 원의 순서",,Order of the ₩60M,"6,000万ウォンの順序",6000万韩元的先后顺序,P0 explicit dc-5 label from generated case metadata. / 검수: 쟁점명
DISPUTE-016,DISPUTE,단톡방 매도와 명예훼손,3,friend-01,friend-01 case_surface_content: 새 쟁점 '단톡방 매도와 명예훼손'이 드러났습니다. 확산 경로를 짚어보세요.,friend-01 case_surface_content: 단톡방 매도와 명예훼손,,Group Chat Smear and Defamation,グループチャットでの決めつけと名誉毀損,群聊抹黑与名誉损害,P0 explicit dispute label (d-5) from generated case metadata. / P0 explicit d-5 label from generated case metadata. / 검수: 쟁점명
DISPUTE-017,DISPUTE,또 혼자 막으려 했는가,3,friend-01,friend-01 case_surface_content: dc-3 또 혼자 막으려 했는가,friend-01 case_surface_content: 송다은 아버지가 또 같은 방식으로 돈 얘기를 꺼냈다면 왜 또 혼자 막으려 했는가,,Tried to Stop It Alone Again?,また一人で止めようとしたのか,又想独自阻止吗,P0 explicit dc-3 label from generated case metadata. / 검수: 쟁점명
DISPUTE-018,DISPUTE,손절의 값,3,friend-01,friend-01 case_surface_content: dc-4 손절의 값,friend-01 case_surface_content: 손절의 값,,The Price of Cutting Ties,絶交の代償,决裂的代价,P0 explicit dc-4 label from generated case metadata. / 검수: 쟁점명
DISPUTE-019,DISPUTE,시댁 얘기만 나오면 싸움,3,spouse-01,spouse-01 case_surface_content: dc-2 시댁 얘기만 나오면 싸움,spouse-01 case_surface_content: 시댁 얘기만 나오면 싸움,,Fights Whenever His Family Comes Up,義実家の話になるたび争う,一提婆家就争吵,P0 explicit dc-2 label from generated case metadata. / 검수: 쟁점명
DISPUTE-020,DISPUTE,유서 작성 개입 정황,3,family-01,family-01 case_surface_content: dc-1 유서 작성 개입 정황,family-01 case_surface_content: 유서 작성 개입 정황,,Signs of Involvement in the Will,遺言書作成への関与の状況,介入遗嘱制作的迹象,P0 explicit dc-1 label from generated case metadata. / 검수: 쟁점명
DISPUTE-021,DISPUTE,은폐와 선제행동의 순서,3,spouse-01,spouse-01 case_surface_content: 은폐와 선제행동의 순서,,,Order of Concealment and First Moves,隠蔽と先手行動の順序,隐瞒与抢先行动的顺序,P0 explicit dispute label (h-d4) from generated case metadata. / P0 explicit h-d4 label from generated case metadata. / 검수: 쟁점명
DISPUTE-022,DISPUTE,9일간의 연락 의도,2,friend-01,friend-01 case_surface_content: 9일간의 연락 의도,"friend-01 mediation_judge_line: 핵심 책임을 분리한 조건부 조정을 먼저 제시하겠습니다. 9일간의 연락 의도, 예비신랑 메시지의 뉘앙스, 과거 손절과 아버지 관련 문자를 한 덩어리로 처리하지는 않겠습니다.",,Intent Behind Nine Days of Contact,9日間の連絡意図,9天联系的意图,P0 explicit dispute label (d-1) from generated case metadata. / P0 explicit d-1 label from generated case metadata. / 검수: 쟁점명
DISPUTE-023,DISPUTE,예비신랑의 선 넘는 접근,2,friend-01,friend-01 case_surface_content: 예비신랑의 선 넘는 접근,friend-01 case_surface_content: 예비신랑의 선 넘는 접근은 송다은에게도 공유하여 결혼 전에 신뢰를 재확인하는 기회로 삼는다.,,Fiancé's Overstepping Approach,婚約者の踏み越えた接近,未婚夫越界接近,P0 explicit dispute label (d-2) from generated case metadata. / P0 explicit d-2 label from generated case metadata. / 검수: 쟁점명
DISPUTE-024,DISPUTE,왜 바로 말하지 않았는가,2,friend-01,friend-01 case_surface_content: dc-2 왜 바로 말하지 않았는가,,,Why Not Say It Right Away?,なぜすぐ言わなかったのか,为什么没有马上说,P0 explicit dc-2 label from generated case metadata. / 검수: 쟁점명
DISPUTE-025,DISPUTE,확인 없이 매도한 건 누구인가,2,friend-01,friend-01 case_surface_content: dc-1 확인 없이 매도한 건 누구인가,,,Who Condemned Without Checking?,確認せず決めつけたのは誰か,是谁未经确认就定罪,P0 explicit dc-1 label from generated case metadata. / 검수: 쟁점명
DISPUTE-026,DISPUTE,"공동 적금 2,000만원 해지 경위",1,spouse-01,"spouse-01 case_surface_content: 공동 적금 2,000만원 해지 경위",,,How the ₩20M Joint Savings Was Closed,"共同積立預金2,000万ウォン解約の経緯",共同储蓄2000万韩元解约经过,P0 explicit dispute label (h-d3) from generated case metadata. / P0 explicit h-d3 label from generated case metadata. / 검수: 쟁점명
DISPUTE-027,DISPUTE,"공동 적금 2,000만원 해지의 목적",1,spouse-01,"spouse-01 case_surface_content: 공동 적금 2,000만원 해지의 목적",,,Purpose of Closing the ₩20M Joint Savings,"共同積立預金2,000万ウォン解約の目的",共同储蓄2000万韩元解约目的,P0 explicit h-d3 label from generated case metadata. / 검수: 쟁점명
DISPUTE-028,DISPUTE,공증 유서와 별도 문서의 차이,1,family-01,family-01 case_surface_content: 공증 유서와 별도 문서의 차이,,,Notarized Will vs. Separate Document,公証遺言書と別文書の違い,公证遗嘱与另行文件的差异,P0 explicit dispute label (d-2) from generated case metadata. / P0 explicit d-2 label from generated case metadata. / 검수: 쟁점명
DISPUTE-029,DISPUTE,과거 손절 사건의 진짜 원인,1,friend-01,friend-01 case_surface_content: 과거 손절 사건의 진짜 원인,,,True Cause of the Old Fallout,過去の絶交事件の真因,旧日决裂事件的真正原因,P0 explicit d-4 label from generated case metadata. / 검수: 쟁점명
DISPUTE-030,DISPUTE,남편 명의 계좌의 목돈 출금,1,spouse-01,spouse-01 case_surface_content: 남편 명의 계좌의 목돈 출금,,,Large Withdrawal from the Husband's Account,夫名義口座からの高額出金,丈夫名下账户的大额取款,P0 explicit dispute label (d-2) from generated case metadata. / P0 explicit d-2 label from generated case metadata. / 검수: 쟁점명
DISPUTE-031,DISPUTE,신뢰 위반의 책임,1,spouse-01,spouse-01 case_surface_content: 신뢰 위반의 책임,,,Responsibility for Breach of Trust,信頼違反の責任,违反信任的责任,P0 explicit h-d4 label from generated case metadata. / 검수: 쟁점명
DISPUTE-032,DISPUTE,유서 작성과 판단 능력,1,family-01,family-01 case_surface_content: 유서 작성과 판단 능력,,,Will Drafting and Capacity,遺言書作成と判断能力,遗嘱制作与判断能力,P0 explicit dispute label (d-1) from generated case metadata. / P0 explicit d-1 label from generated case metadata. / 검수: 쟁점명
DISPUTE-033,DISPUTE,유서 조작의 방향,1,family-01,family-01 case_surface_content: 유서 조작의 방향,,,Direction of Will Manipulation,遺言書操作の方向,遗嘱操纵的方向,P0 explicit d-2 label from generated case metadata. / 검수: 쟁점명
DISPUTE-034,DISPUTE,자기 몫을 줄인 조작의 이유,1,family-01,family-01 case_surface_content: dc-2 자기 몫을 줄인 조작의 이유,,,Why Alter It to Reduce His Own Share?,自分の取り分を減らす操作の理由,为何要改成减少自己份额,P0 explicit dc-2 label from generated case metadata. / 검수: 쟁점명
DISPUTE-035,DISPUTE,출생 비밀과 유서 조작의 연결,1,family-01,family-01 case_surface_content: 출생 비밀과 유서 조작의 연결,,,Link Between Birth Secret and Will Manipulation,出生の秘密と遺言書操作のつながり,出生秘密与遗嘱操纵的关联,P0 explicit d-4 label from generated case metadata. / 검수: 쟁점명
DISPUTE-036,DISPUTE,형이 모르던 오래된 지원,1,family-01,family-01 case_surface_content: dc-3 형이 모르던 오래된 지원,,,Old Support the Older Brother Never Knew,兄が知らなかった古い支援,哥哥不知道的旧日支援,P0 explicit dc-3 label from generated case metadata. / 검수: 쟁점명
SYSTEM-001,SYSTEM_TERM,확인,1528,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 유서 비율과 방문 기록이 함께 움직입니다. 작성 과정에서 누가 곁에 있었는지 확인해야 합니다.,family-01 case_surface_content: 공증 당일 어머니 상태와 자필 연습본의 비율을 분리해 확인하십시오.,family-01 case_surface_content: 새 쟁점 '오래된 지원의 출처'가 드러났습니다. 돈의 출처와 전달 순서를 확인하십시오.,Check,確認,确认,P0 system keyword dictionary; UI/검증 공통 / 검수: 시스템 용어
SYSTEM-002,SYSTEM_TERM,책임,1457,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 공증본 60:40과 별도 자필 연습본의 비율 차이는 유언장에 손댄 책임과 그 동기를 분리해서 보게 만든다.,"family-01 case_surface_content: 공증본은 처음부터 60:40으로 남아 있었고, 별도 자필 유언장 연습본에서 공증본과 다른 비율을 고민한 흔적이 확인된다. 윤정후가 유언장에 손댄 책임은 남지만, 더 많이 받으려 한 조작은 아니었다.","family-01 case_surface_content: 공증본과 별도 문서의 차이는 있지만, 동기와 책임은 더 확인해야 한다.",Responsibility,責任,责任,P0 system keyword dictionary; 책임 비율 판단 / 검수: 시스템 용어
SYSTEM-003,SYSTEM_TERM,기록,1088,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: e-2 요양원 방문기록,family-01 case_surface_content: e-4 공증인 메모 기록,family-01 case_surface_content: 유서 비율과 방문 기록이 함께 움직입니다. 작성 과정에서 누가 곁에 있었는지 확인해야 합니다.,Record,記録,记录,P0 system keyword dictionary; 로그/문서성 자료 / 검수: 시스템 용어
SYSTEM-004,SYSTEM_TERM,재판,987,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 재판관님,family-01 case_surface_content: 출생 비밀을 너무 일찍 열면 윤태성의 정체성 붕괴와 재판 진행 불가 상태가 발생할 수 있다.,friend-01 case_surface_content: 재판관님,Trial,裁判,审理,P0 system keyword dictionary; 게임 절차/판정 맥락 / 검수: 시스템 용어
SYSTEM-005,SYSTEM_TERM,재판관,959,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 재판관님,friend-01 case_surface_content: 재판관님,friend-01 case_surface_content: 재판관 작성,Judge,裁判官,法官,P0 system keyword dictionary; 중립 adjudicator/player role 톤 / 검수: 재판관 용어 단일화
SYSTEM-006,SYSTEM_TERM,추궁,728,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 유서 작성 당시 판단 능력과 개입 경계를 더 깊이 추궁하거나, 요양보호사 증언으로 보강할 수 있습니다.","family-01 case_surface_content: 방문 증가, 담당자 교체, 공증인 동행이 하나의 흐름으로 맞물린다. 유서 작성 과정에 누가 개입했는지 추궁할 단계다.",family-01 case_surface_content: 개입추궁,Press,追及,追问,P0 system keyword dictionary; 강한 압박/모순 추적 / 검수: 추궁 메커니즘 용어
SYSTEM-007,SYSTEM_TERM,질문,536,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 목소리를 높여 상대를 누르고, 형이라는 위치를 먼저 내세운다. 불리해지면 동생의 인격을 깎아내리며 질문 자체를 무력화하려 든다.",family-01 case_surface_content: 핵심 질문을 받으면 답변 범위를 좁히며 감정을 드러내지 않고 방어한다.,"family-01 case_surface_content: 질문 반복 시 답변 지연, 물 한 잔 요청",Question,質問,问题,P0 system keyword dictionary; 플레이어 질문 / 검수: 시스템 용어
SYSTEM-008,SYSTEM_TERM,감정,527,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 감정이 올라오면 목소리부터 커지며 상대가 말을 잇지 못하게 만든다.,family-01 case_surface_content: 감정을 최대한 억누르며 사실만 짧게 말한다. 담담해 보이지만 그 담담함이 오히려 의심을 산다. 진짜 감정은 마지막까지 드러내지 않으려 한다.,family-01 case_surface_content: 핵심 질문을 받으면 답변 범위를 좁히며 감정을 드러내지 않고 방어한다.,Emotion,感情,情绪,P0 system keyword dictionary; 감정/심리 리소스 / 검수: 시스템 용어
